Date,Close,High,Low,Open,Volume,Adj Close
2023-08-29,11106.240234375,11107.4404296875,11033.3798828125,11064.4697265625,20434600.0,11106.240234375
2023-08-30,11090.2197265625,11130.25,11068.0,11112.0,21238000.0,11090.2197265625
2023-08-31,11125.9501953125,11172.6904296875,11106.240234375,11123.9296875,61189900.0,11125.9501953125
2023-09-01,11075.150390625,11133.6298828125,11069.4501953125,11100.5498046875,22816400.0,11075.150390625
2023-09-04,11053.58984375,11141.3095703125,11045.330078125,11094.9404296875,15675700.0,11053.58984375
2023-09-05,10958.900390625,11024.5703125,10953.5703125,11005.48046875,18975300.0,10958.900390625
2023-09-06,10924.419921875,10948.6201171875,10859.01953125,10906.7099609375,22224800.0,10924.419921875
2023-09-07,10993.4296875,10993.4296875,10890.8701171875,10890.8701171875,22237500.0,10993.4296875
2023-09-08,10948.58984375,10998.5400390625,10911.4296875,10977.9404296875,19707100.0,10948.58984375
2023-09-11,10972.2099609375,11024.259765625,10931.1103515625,10987.1298828125,17854200.0,10972.2099609375
2023-09-12,10987.1298828125,11055.3798828125,10987.1298828125,11002.7802734375,17918600.0,10987.1298828125
2023-09-13,10976.3798828125,11000.51953125,10901.849609375,10955.7099609375,20263000.0,10976.3798828125
2023-09-14,11098.3203125,11103.2099609375,10975.0703125,10975.599609375,20751800.0,11098.3203125
2023-09-15,11197.7197265625,11244.1201171875,11182.5498046875,11182.5498046875,77181000.0,11197.7197265625
2023-09-18,11090.6103515625,11192.7998046875,11070.5595703125,11183.1796875,22878600.0,11090.6103515625
2023-09-19,11068.7001953125,11121.669921875,11036.4501953125,11041.9404296875,20053100.0,11068.7001953125
2023-09-20,11154.1103515625,11169.01953125,11091.08984375,11115.3896484375,21351300.0,11154.1103515625
2023-09-21,11084.740234375,11219.5595703125,11074.4697265625,11106.2900390625,23067100.0,11084.740234375
2023-09-22,11014.759765625,11055.3095703125,10987.23046875,11027.08984375,19242800.0,11014.759765625
2023-09-25,11014.259765625,11068.5302734375,10963.3701171875,10990.8896484375,20233700.0,11014.259765625
2023-09-26,10953.7001953125,11004.73046875,10918.169921875,10969.509765625,26051400.0,10953.7001953125
2023-09-27,10882.3095703125,11022.490234375,10866.58984375,10976.7998046875,28693600.0,10882.3095703125
2023-09-28,10917.7900390625,10917.7900390625,10814.9404296875,10893.5,20224000.0,10917.7900390625
2023-09-29,10963.5,11044.8203125,10948.2001953125,10951.5498046875,25769000.0,10963.5
2023-10-02,10863.650390625,10987.6103515625,10818.7998046875,10975.1796875,22149500.0,10863.650390625
2023-10-03,10763.3701171875,10883.7998046875,10743.599609375,10849.990234375,20944400.0,10763.3701171875
2023-10-04,10756.1904296875,10832.1904296875,10730.8701171875,10760.919921875,24729400.0,10756.1904296875
2023-10-05,10783.150390625,10834.5498046875,10744.83984375,10788.099609375,20281100.0,10783.150390625
2023-10-06,10837.58984375,10854.0498046875,10731.5595703125,10815.3896484375,26578900.0,10837.58984375
2023-10-09,10822.240234375,10880.26953125,10764.4599609375,10803.8798828125,20532900.0,10822.240234375
2023-10-10,11001.6904296875,11009.7001953125,10895.8203125,10907.0703125,23326000.0,11001.6904296875
2023-10-11,11038.2998046875,11064.8798828125,10962.240234375,10973.5,23318300.0,11038.2998046875
2023-10-12,10979.76953125,11069.26953125,10979.76953125,11064.1201171875,19121000.0,10979.76953125
2023-10-13,10900.2998046875,10987.599609375,10890.7001953125,10960.259765625,22846900.0,10900.2998046875
2023-10-16,10889.0302734375,10925.6796875,10841.919921875,10918.1904296875,22029800.0,10889.0302734375
2023-10-17,10814.01953125,10884.5498046875,10766.8701171875,10870.8603515625,22495000.0,10814.01953125
2023-10-18,10675.4404296875,10785.900390625,10660.9697265625,10774.33984375,29736100.0,10675.4404296875
2023-10-19,10448.23046875,10603.41015625,10426.0498046875,10598.7099609375,28233900.0,10448.23046875
2023-10-20,10348.599609375,10415.51953125,10341.75,10385.2197265625,30088000.0,10348.599609375
2023-10-23,10331.919921875,10369.419921875,10251.330078125,10357.509765625,21863000.0,10331.919921875
2023-10-24,10376.8095703125,10385.66015625,10275.6396484375,10336.1904296875,18582500.0,10376.8095703125
2023-10-25,10400.9296875,10410.8095703125,10289.7001953125,10354.6201171875,20695100.0,10400.9296875
2023-10-26,10367.6904296875,10397.740234375,10291.9697265625,10325.75,20705200.0,10367.6904296875
2023-10-27,10323.7099609375,10411.0703125,10300.8203125,10324.740234375,18678100.0,10323.7099609375
